Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2021-01-25,113.53728,114.28298,112.2849,113.3652,14315974.0,2021,1,25,121.940728,122.36711399999999,121.2117605,118.62657808,37.863100790733995,0.7743212943040731,118.5133262749814,127.06075695494069,115.36276404505931,-3137378.0,-11.01012137753482,54.059121214444275,63.22855788703928,3.3057894285714275,115.39197,115.39197,112.19885,113.39388,39814421.0,113.39388
2021-01-26,113.93881,117.19885,113.21223,117.10325,11186656.0,2021,1,26,120.06501,121.41587100000001,120.9574585,118.63938888000001,40.44221466943759,0.0663082055751687,118.46749952631149,127.68768498985004,114.22723201014996,-17453352.0,-13.397746051293295,53.15002537462716,68.5404964101688,3.2518422857142855,113.53728,114.28298,112.2849,113.3652,14315974.0,113.3652
2021-01-27,116.71128,119.3021,116.27151,117.084129,12705239.0,2021,1,27,118.816444,120.833653,120.852296,118.74053606,43.86553682288218,-0.19096653010217324,118.45807558383781,127.76107973539764,113.94351226460235,-6266696.0,-8.338445690896771,50.37722971864063,71.84883790160576,3.349493714285713,113.93881,117.19885,113.21223,117.10325,11186656.0,117.10325
2021-01-28,117.39962,117.78203,114.78967,114.79923,8455969.0,2021,1,28,117.36137579999999,120.18929290000001,120.73996294999999,118.89292604,37.190078910098336,-0.39188412038954823,118.44738017840241,127.82375271903209,113.6561731809679,-18971935.0,-15.25388629720521,55.50784517080602,81.34294112963467,3.173995357142855,116.71128,119.3021,116.27151,117.084129,12705239.0,117.084129
2021-01-29,114.93307,115.96558,113.67113,113.87189,12369473.0,2021,1,29,115.14913780000002,119.5353729,120.56214245000001,118.95468504,34.48275485172928,-0.7271034162512819,118.42857677718357,128.0641460775956,113.06013882240443,-27427904.0,-15.313236934069637,54.440090338595446,89.94437570500554,3.237502499999999,117.39962,117.78203,114.78967,114.79923,8455969.0,114.79923
2021-02-01,114.62715,115.63097,113.50861,115.23901,6538023.0,2021,2,1,115.2447398,118.59273390000001,120.31214245000001,118.96902524,33.880902094147146,-1.0554293783509223,118.39447802020416,128.36437721054838,112.25990768945162,-39797377.0,-16.89490316562253,54.13955216324572,98.89219289684695,3.2415989285714275,114.93307,115.96558,113.67113,113.87189,12369473.0,113.87189
2021-02-02,114.1109,115.67878,114.034416,114.18738,6633627.0,2021,2,2,115.6195018,117.84225590000001,120.05688444999998,119.02332743999999,36.86276078199731,-1.1915791278210008,118.38204622050698,128.42241921058545,111.69134968941452,-33259354.0,-18.31344110455583,52.84254849784008,108.88806738202337,3.2552554285714277,114.62715,115.63097,113.50861,115.23901,6538023.0,115.23901
2021-02-03,113.80497,114.53155,112.92543,113.88145,7024308.0,2021,2,3,115.03632780000001,116.92638590000001,119.84177895,119.07437904,34.27743728464347,-1.3685606223879034,118.36534532892544,128.5895217060576,111.09403619394242,-39892981.0,-18.639432463120084,53.62263873277939,120.810457409737,3.2422814285714288,114.1109,115.67878,114.034416,114.18738,6633627.0,114.18738
2021-02-04,114.63671,115.77438,113.64245,115.6979,4771957.0,2021,2,4,114.395792,115.8785839,119.50621444999999,119.1114726,36.59794222056716,-1.5160298774202374,118.34652084408273,128.63907903571328,110.37334986428668,-46917289.0,-21.691746359133205,54.80711081614409,134.2318984109354,3.1323388571428574,113.80497,114.53155,112.92543,113.88145,7024308.0,113.88145
2021-02-05,115.67878,116.45316,115.21989,116.43404,4775722.0,2021,2,5,114.575526,114.8623319,119.11089895,119.18948400000001,36.26944222036588,-1.4693897794835067,118.33898826802506,128.1811276171238,110.04067028287623,-42145332.0,-20.196159391653897,55.283142527213904,146.2525454567064,3.0633688571428572,114.63671,115.77438,113.64245,115.6979,4771957.0,115.6979
2021-02-08,117.22753,118.52773,117.017204,118.174,6158848.0,2021,2,8,115.08795599999999,115.1663479,118.76673095000001,119.22198900000001,38.67537160072695,-1.3573797907355356,118.33358178180883,127.68601660538455,109.84744529461547,-37369610.0,-16.666649460138938,59.06240441578316,155.2558878548218,3.0442488571428563,115.67878,116.45316,115.21989,116.43404,4775722.0,116.43404
2021-02-09,116.5392,117.20841,115.72658,116.7304,4933982.0,2021,2,9,115.674954,115.64722789999999,118.53154945000001,119.20650160000001,41.08145205233791,-1.1153537335599566,118.3329998273308,127.23999061913202,109.82310828086801,-31210762.0,-12.392296853190972,61.38724924873742,161.4610627316797,3.0913674285714285,117.22753,118.52773,117.017204,118.174,6158848.0,118.174
2021-02-10,117.6195,117.9828,115.87954,116.86424,5090673.0,2021,2,10,116.18355799999999,115.60994290000001,118.22179795,119.1663486,37.037035778404515,-1.0281805692935109,118.32833149316791,126.71011232361951,109.73348357638048,-36144744.0,-18.663130126248745,63.24728841826083,171.79234225857826,3.0954652857142864,116.5392,117.20841,115.72658,116.7304,4933982.0,116.7304
2021-02-11,116.6348,116.83556,115.32505,115.59274,5629154.0,2021,2,11,116.78011599999999,115.587954,117.88862345,119.1260044,33.96934349752131,-0.9374886534802727,118.32394437438049,126.01544037099507,109.76180652900493,-31054071.0,-19.47506953569325,60.29991082931508,183.57994445012753,3.0961488571428566,117.6195,117.9828,115.87954,116.86424,5090673.0,116.86424
2021-02-12,115.67878,116.022942,114.80879,115.48757,4049275.0,2021,2,12,116.759084,115.66730499999998,117.60133894999998,119.07610015999998,56.519289906583545,-0.957180301735093,118.31492457921689,125.62018183705797,109.582496062942,-36683225.0,4.6233784435056196,46.631879420840086,178.63764590075638,2.2302645714285694,116.6348,116.83556,115.32505,115.59274,5629154.0,115.59274
2021-02-16,114.86616,115.29636,114.1109,114.78967,6945231.0,2021,2,16,116.56979000000001,115.828873,117.21080345,119.03097576,56.2640969260511,-0.9700898232824784,118.30822378315605,124.8113057635438,109.6103011364562,-40732500.0,5.716080170892216,49.246124544411984,172.33720179726487,2.1742697142857117,115.67878,116.022942,114.80879,115.48757,4049275.0,115.48757
2021-02-17,114.024857,115.25813,113.78585,114.69408,4141219.0,2021,2,17,115.89292400000002,115.783939,116.81309744999999,118.94397756000001,41.67812900162582,-1.024821900582765,118.29397893146813,124.01661726227721,109.60957763772277,-47677731.0,-6.836154850554895,53.04010883862518,171.61727035658487,1.987844714285713,114.86616,115.29636,114.1109,114.78967,6945231.0,114.78967
2021-02-18,115.20077,115.62141,114.43594,115.42065,5646413.0,2021,2,18,115.48566000000001,115.834609,116.38049745000001,118.87437916,41.45010659960251,-1.0636496887743334,118.28530974328781,122.94272320788181,109.8182716921182,-51818950.0,-15.39298303150836,45.77862960021039,173.44078524867223,1.8765368571428565,114.024857,115.25813,113.78585,114.69408,4141219.0,114.69408
2021-02-19,115.43977,115.44933,113.174,113.75717,6881320.0,2021,2,19,115.19694199999999,115.98852900000001,115.93355645000001,118.75066976,52.50194464172694,-1.0239889565737315,118.27593451276977,121.31990394375794,110.54720895624209,-46172537.0,-8.831608543699014,45.75990656877409,171.26623500484322,1.7474732857142843,115.20077,115.62141,114.43594,115.42065,5646413.0,115.42065
2021-02-22,113.28872,115.80306,113.23136,115.54493,6149643.0,2021,2,22,114.82982799999999,115.794456,115.32839395,118.64149196,49.563964095453585,-1.1139456027804044,118.25798308480782,118.10726599674976,112.54952190325025,-53053857.0,-2.111840106725546,46.382308470113124,165.4674282071047,1.74610757142857,115.43977,115.44933,113.174,113.75717,6881320.0,113.75717
2021-02-23,115.60229,116.013382,114.53155,115.40153,4739740.0,2021,2,23,114.8413,115.705545,115.43594645,118.54875776,51.12673400355935,-1.0291165865288576,118.24838517609369,118.06186221531689,112.81003068468311,-46904214.0,0.6912675820529167,45.1227133519926,157.6750642428856,1.7782032857142849,113.28872,115.80306,113.23136,115.54493,6149643.0,115.54493
2021-02-24,115.48757,118.059273,115.21989,117.79159,6087720.0,2021,2,24,114.963672,115.42829800000001,115.53776295,118.43250536000001,54.79246152886684,-0.962366598451112,118.2406440209354,117.97688148230293,113.09864441769707,-51643954.0,1.3528940316704292,48.55030548294032,149.67618947759485,1.7665938571428552,115.60229,116.013382,114.53155,115.40153,4739740.0,115.40153
2021-02-25,117.94455,118.88145,116.95985,117.084129,5953623.0,2021,2,25,115.58317400000001,115.53441699999999,115.57217994999999,118.39904456000001,63.25343594040439,-0.7084424015417454,118.23908114324375,118.1212548013416,113.02310509865838,-45556234.0,13.586152928548485,44.62434245154666,136.98429408753873,1.8546840714285702,115.48757,118.059273,115.21989,117.79159,6087720.0,117.79159
2021-02-26,116.8738,116.8738,113.65201,113.69981,9467346.0,2021,2,26,115.9158698,115.5564059,115.57217995,118.36462774,55.08057911379578,-0.5578611600709849,118.23516335148084,118.12125480134162,113.02310509865839,-51509857.0,12.063833051183742,48.96053996298323,125.93727428671251,1.8396604999999988,117.94455,118.88145,116.95985,117.084129,5953623.0,117.084129
2021-03-01,115.057358,116.94073,114.58891,115.43021,5977367.0,2021,3,1,115.90439780000001,115.36711290000001,115.51720894999998,118.27667372,41.60795697644226,-0.7035011770375235,118.21083016150412,118.18129163904834,112.85312626095163,-60977203.0,1.5047526487710638,51.29948755989113,119.91416673333511,1.9967211428571423,116.8738,116.8738,113.65201,113.69981,9467346.0,113.69981
2021-03-02,115.43021,116.5392,114.97132,115.038239,4732418.0,2021,3,2,115.8814538,115.36137690000001,115.59512494999998,118.17743852,41.57367000285606,-0.6715518891675742,118.20144282029125,118.14531276706121,113.04493713293876,-54999836.0,-5.453359754122558,46.320549104875916,118.20718038426183,2.078666142857142,115.057358,116.94073,114.58891,115.43021,5977367.0,115.43021
2021-03-03,115.20077,117.23709,114.70364,116.97897,7744898.0,2021,3,3,115.80879560000001,115.38623379999999,115.5850864,118.07762972,44.444434230296736,-0.670135724720538,118.19301059823455,118.14274625516109,113.0274265448389,-59732254.0,-2.3712531871654314,44.54601136866401,113.03032246385614,2.015841857142855,115.43021,116.5392,114.97132,115.038239,4732418.0,115.038239
2021-03-04,116.6348,117.80115,113.53728,114.82792,8439651.0,2021,3,4,115.6462716,115.61472279999998,115.72466589999999,118.01663554000001,50.33672193841017,-0.5065731716669291,118.18773720531061,118.2657967408154,113.18353505918458,-51987356.0,-2.6026477196546693,44.27757443326084,107.10762928264397,2.0465697142857127,115.20077,117.23709,114.70364,116.97897,7744898.0,116.97897
2021-03-05,115.33461,118.30784,114.96176,117.4283,7268968.0,2021,3,5,115.1950298,115.55544979999999,115.77198940000001,117.90688414,47.865522741802764,-0.5442466908224617,118.17190904089345,118.20138444470122,113.3425943552988,-60427007.0,3.077415260568258,42.382687307404645,107.42917426216157,2.241189714285714,116.6348,117.80115,113.53728,114.82792,8439651.0,114.82792
2021-03-08,117.58126,121.27151,117.4761,119.32122,7572203.0,2021,3,8,115.94072780000002,115.92256280000001,115.8585094,117.89617674000002,54.754110906080754,-0.36012301847057415,118.16890400799929,118.3975715020895,113.3194472979105,-53158039.0,6.791716316279704,42.2279024840779,106.9355916347493,2.403030285714285,115.33461,118.30784,114.96176,117.4283,7268968.0,117.4283
2021-03-09,119.88528,120.86998,118.69981,118.71893,5867014.0,2021,3,9,116.7189298,116.3001918,116.00286839999998,117.91912114,60.48674142459452,-0.060760448753597984,118.17373460964646,118.9716466889321,113.03409011106787,-45585836.0,16.547553122820137,44.3738568628001,100.9416292639575,2.5792117142857145,117.58126,121.27151,117.4761,119.32122,7572203.0,119.32122
2021-03-10,119.55067,122.60038,119.13002,122.24665,7581199.0,2021,3,10,117.45506800000001,116.63193179999999,116.03011489999999,117.92447494,59.10072775975102,0.12642937593923875,118.17549970575449,119.09135449299583,112.96887530700414,-51452850.0,15.246752683617034,45.9740460295792,90.14687754079317,2.629061,119.88528,120.86998,118.69981,118.71893,5867014.0,118.71893
2021-03-11,122.45698,122.9828,121.20459,121.54876,5383657.0,2021,3,11,118.50860399999999,117.07743780000001,116.3059274,117.98527794,63.69915688171711,0.5530608411437044,118.19246029827745,120.43914587302457,112.17270892697543,-43871651.0,17.667010928886782,42.279802001041254,82.52020597308622,2.8216310000000004,119.55067,122.60038,119.13002,122.24665,7581199.0,122.24665
2021-03-12,121.59656,122.06501,121.042068,121.99809,4194565.0,2021,3,12,119.852772,117.52390090000002,116.54015340000001,118.02963734,66.26748679825653,0.8253414381997146,118.2023604344015,121.29132932808358,111.78897747191644,-49255308.0,19.313760030133004,44.90201102330803,77.5421112005404,2.786122428571429,122.45698,122.9828,121.20459,121.54876,5383657.0,121.54876
2021-03-15,122.15105,123.087952,121.93117,122.92543,3577948.0,2021,3,15,120.76673000000001,118.3537289,116.86042090000001,118.10248634,64.27063746615316,1.0651050804720796,118.21106382120281,122.17306717629897,111.54777462370105,-45060743.0,16.717722604047157,47.03935899115778,74.01180997215126,2.6754968571428575,121.59656,122.06501,121.042068,121.99809,4194565.0,121.99809
2021-03-16,122.63863,122.86807,121.73996,122.60038,4867247.0,2021,3,16,121.487572,119.10325089999999,117.23231389999998,118.18355714,66.08092755270596,1.3147919787712539,118.22026651212951,123.14747777443176,111.3171500255682,-41482795.0,19.05253665136394,46.34403631206004,70.23712296789655,2.652279000000001,122.15105,123.087952,121.93117,122.92543,3577948.0,122.92543
2021-03-17,122.81071,123.79541,121.88336,123.35564,4488804.0,2021,3,17,122.26386200000002,119.859465,117.62284939999999,118.22868134000001,61.27296959067464,1.4695023181364775,118.23186695374633,123.88043918804097,111.36525961195902,-46350042.0,13.55430956875152,47.10326765101956,70.37913439402702,2.534142357142859,122.63863,122.86807,121.73996,122.60038,4867247.0,122.60038
2021-03-18,123.2696,125.23901,122.17017,124.34035,6104142.0,2021,3,18,122.48566000000001,120.49713200000001,118.0559274,118.32600434,64.6690681341993,1.6342163182871445,118.24435132932541,124.64992561323214,111.46192918676786,-41861238.0,13.854456481216268,42.61459686854589,69.69831674824924,2.533460214285717,122.81071,123.79541,121.88336,123.35564,4488804.0,123.35564
2021-03-19,124.3021,124.70364,122.87763,123.23136,10297870.0,2021,3,19,123.04397800000001,121.44837499999998,118.5019124,118.40095654000001,78.0352965441084,1.8231945654902404,118.26448297076988,125.53723810760556,111.46658669239443,-35757096.0,23.829001340087697,34.44992879110319,64.26429272002741,2.5075117142857164,123.2696,125.23901,122.17017,124.34035,6104142.0,124.34035
2021-03-22,122.84895,124.97132,122.26578,124.80879,4356485.0,2021,3,22,123.290632,122.02868099999998,118.97562190000001,118.39349954,71.25001743334141,1.8620108609856487,118.29200165312176,125.94128456101362,112.0099592389864,-46054966.0,23.042004966777586,35.215715500393664,56.70772834131477,2.406446714285716,124.3021,124.70364,122.87763,123.23136,10297870.0,123.23136
2021-03-23,124.70364,125.77438,124.091782,124.72276,4556794.0,2021,3,23,123.66730399999999,122.577438,119.43881490000001,118.42332734,75.00001407290922,1.9970378633141337,118.30724042346245,126.67086950394483,112.2067602960552,-41698481.0,24.210809754497507,34.724169813902655,50.035872676253604,2.4877081428571453,122.84895,124.97132,122.26578,124.80879,4356485.0,124.80879
2021-03-24,125.19121,126.30019,124.82792,124.87572,4189230.0,2021,3,24,124.09178,123.17782100000002,119.90487639999999,118.46022993999999,71.89194629316663,2.0732071914824246,118.32289388423578,127.24207155524171,112.56768124475828,-46255275.0,25.126628076318053,40.18012505024699,43.647316366319586,2.4269330000000022,124.70364,125.77438,124.091782,124.72276,4556794.0,124.72276
2021-03-25,124.59847,127.3805,124.063095,127.21797,5809484.0,2021,3,25,124.39579599999999,123.44072800000001,120.2590829,118.49923573999999,82.0232275007489,2.1214596600874245,118.3375597904061,127.84643549755722,112.67173030244277,-42066045.0,27.161620500864398,42.25484555724065,39.0246003672091,2.2350444285714306,125.19121,126.30019,124.82792,124.87572,4189230.0,124.87572
2021-03-26,127.4283,130.47801,127.26578,130.38242,5823710.0,2021,3,26,124.97131999999999,124.00764899999999,120.76577495,118.57304054000001,81.72249560439056,2.3219342761159822,118.3650368842164,128.8006811404082,112.7308687595918,-36256561.0,29.146198964170843,40.35628957456348,35.01311791236607,2.2234362142857163,124.59847,127.3805,124.063095,127.21797,5809484.0,127.21797
2021-03-29,130.0,131.042068,129.55067,129.88528,4835344.0,2021,3,29,126.401532,124.846082,121.59990545000001,118.75392034000001,83.11399438380518,2.70497525133932,118.4021959587774,130.00159933426917,113.19821156573083,-30432851.0,30.140838070806943,43.380328464910434,33.03683134255192,2.1817812142857167,127.4283,130.47801,127.26578,130.38242,5823710.0,130.38242
2021-03-30,129.88528,130.27725,128.12619,128.79541,5010758.0,2021,3,30,127.41683,125.542067,122.32265895,118.88566034,83.64057590282309,2.934594758977667,118.43160139396217,130.97294063262234,113.67237726737767,-35268195.0,34.05890244026975,47.91935623472231,30.659441120249255,2.1332975000000025,130.0,131.042068,129.55067,129.88528,4835344.0,129.88528
2021-03-31,128.62332,128.78586,126.8738,127.39962,5172575.0,2021,3,31,128.23136,126.16157000000001,123.01051750000002,119.00669274,73.1262757174034,2.9941122107287725,118.45903062047081,131.4060146276592,114.61502037234084,-40278953.0,27.285084558715724,54.400292865577484,30.097796584136855,2.009698214285717,129.88528,130.27725,128.12619,128.79541,5010758.0,128.79541
2021-04-01,127.87763,128.040146,126.45316,127.37093,4261404.0,2021,4,1,128.73614,126.565968,123.53155000000001,119.08776354000001,69.69111371377026,2.895276684770465,118.48339070401167,131.63945290606264,115.42364709393738,-45451528.0,20.520612783081578,51.217066975963576,30.307979580297367,2.019941071428574,128.62332,128.78586,126.8738,127.39962,5172575.0,127.39962
2021-04-05,127.76291,130.67877,127.53346,129.95219,5722980.0,2021,4,5,128.766732,126.869026,124.15870049999998,119.14799273999999,68.60922307903314,2.782558176572138,118.50329589284792,131.31672483638974,117.00067616361021,-49712932.0,20.71591246455531,51.110390972657925,29.933591872858994,2.060229928571431,127.87763,128.040146,126.45316,127.37093,4261404.0,127.37093
2021-04-06,129.61758,129.67496,128.19312,128.3174,3787566.0,2021,4,6,128.680686,127.541109,124.784895,119.22982814,71.83596148635039,2.8684483689914373,118.53762903085207,131.6490056689836,117.92078433101642,-43989952.0,24.49103103776217,48.18012047837084,29.281116435363497,2.2138769285714295,127.76291,130.67877,127.53346,129.95219,5722980.0,129.95219
2021-04-07,127.95411,129.0057373,127.89675,128.99617,3112896.0,2021,4,7,128.36711,127.89196999999999,125.23470400000001,119.52829854000001,66.42857717582334,2.772641786197539,118.55700018734906,131.7620772429554,118.70733075704462,-47777518.0,21.56271072647677,48.7886150848851,28.09476996884855,2.254848357142858,129.61758,129.67496,128.19312,128.3174,3787566.0,128.3174
2021-04-08,128.65201,129.66539,128.26004,129.17783,4275211.0,2021,4,8,128.407262,128.319311,125.74856600000001,119.84091794,66.28034310196827,2.720129485875262,118.57396663068131,131.7097313655841,119.78740063441592,-44664622.0,16.935994637224216,50.55938205354282,28.01512984597109,2.1974867357142855,127.95411,129.0057373,127.89675,128.99617,3112896.0,128.99617
2021-04-09,128.93881,129.77055,128.78586,129.761,3162999.0,2021,4,9,128.762904,128.74952199999998,126.09512500000001,120.08240954000001,64.64121239122326,2.662480139629892,118.59758302527989,132.00475964096879,120.18549035903123,-40389411.0,15.21023563865789,53.71226353434362,30.70359305074596,2.0786660214285715,128.65201,129.66539,128.26004,129.17783,4275211.0,129.17783
2021-04-12,129.082214,129.41682,127.96367,128.67113,3926684.0,2021,4,12,129.240918,129.003825,126.505737,120.33594696,70.41244796570766,2.6334923026612387,118.61594727127792,132.22339428732678,120.7880797126732,-37226412.0,17.929615106251052,54.66856917640314,32.825706000859356,2.0185717357142843,128.93881,129.77055,128.78586,129.761,3162999.0,129.761
2021-04-13,127.15105,127.74379,124.64627,125.41109,8403041.0,2021,4,13,128.98470600000002,128.832696,126.83938899999998,120.61338495999999,62.453778044329226,2.4938285295073257,118.6364403306975,132.2182696366055,121.46050836339448,-41153096.0,16.25304706243714,57.252843554764645,35.53560973126195,1.9536995928571415,129.082214,129.41682,127.96367,128.67113,3926684.0,128.67113
2021-04-14,125.53537,126.94073,124.78011,126.79733,6137928.0,2021,4,14,128.40344399999998,128.38527700000003,126.963672,120.84416896,51.84235502826179,2.0959254761302333,118.66585907855368,132.06972069349194,121.85762330650807,-49556137.0,6.632337394739873,57.759296428625795,39.56057816869236,2.1210040214285706,127.15105,127.74379,124.64627,125.41109,8403041.0,125.41109
2021-04-15,127.41874,127.9828,126.40536,126.74952,4062664.0,2021,4,15,127.96367599999999,128.18546899999998,127.17351950000003,121.07533536000001,54.824773940330395,1.870876126890309,118.69156992614604,131.85156151293103,122.49547748706904,-43418209.0,2.115582089775455,54.65748052523526,44.61802307750985,2.1626604499999993,125.53537,126.94073,124.78011,126.79733,6137928.0,126.79733
2021-04-16,127.15105,128.20268,127.10325,127.7151,5535223.0,2021,4,16,127.478014,128.120459,127.3432135,121.32657816,48.67065276922512,1.6694209828773694,118.70839872072065,131.67126196581995,123.01516503418006,-47480873.0,2.1105724601733518,61.00512805331607,50.13109473716215,2.038377235714285,127.41874,127.9828,126.40536,126.74952,4062664.0,126.74952
2021-04-19,127.72466,127.93499,126.74952,127.26578,8575736.0,2021,4,19,127.06883400000001,128.154876,127.511951,121.60325116,41.35148385155522,1.5695873403273168,118.73395422169716,131.60375745277042,123.42014454722957,-41945650.0,-8.512143063112298,55.75827251048431,58.56148478461852,1.9093143785714253,127.15105,128.20268,127.10325,127.7151,5535223.0,127.7151
2021-04-20,131.042068,133.62332,130.68834,132.084137,16192708.0,2021,4,20,126.787764,127.88623500000001,127.713672,121.83460876,41.4801149558378,1.4376398729125839,118.7712957369627,131.28112705155397,124.14621694844604,-50521386.0,-11.758334649568996,49.095585946835314,68.99555573443023,1.8874623785714246,127.72466,127.93499,126.74952,127.26578,8575736.0,127.26578
2021-04-21,131.98853,137.40918,131.65392,137.23709,12456814.0,2021,4,21,128.12237340000001,128.2629087,128.07743935,122.14761069999999,58.60862587334808,1.7022492261014577,118.88041325253334,131.8740607017826,124.28081799821737,-34328678.0,10.92381933800279,50.561893547074376,71.22930137657654,2.1879252357142818,131.042068,133.62332,130.68834,132.084137,16192708.0,132.084137
2021-04-22,137.38049,138.37476,134.79924,135.066925,7428064.0,2021,4,22,130.21032540000002,129.0870007,128.70315585,122.52887249999999,71.51817856894434,2.301227172604399,118.9954338123407,134.00028493824234,123.40602676175767,-21871864.0,25.020801559610568,44.10548372683591,70.14491338289336,2.461757378571424,131.98853,137.40918,131.65392,137.23709,12456814.0,137.23709
2021-04-23,135.095596,137.29445,134.75143,136.16635,4765576.0,2021,4,23,131.87380639999998,129.6759102,129.21271610000002,122.89560300000001,65.39199923519953,2.57116850194312,119.05525934674354,134.9055231660618,123.51990903393822,-29299928.0,28.35041032257059,49.17398426499778,69.0409156975935,2.603795521428568,137.38049,138.37476,134.79924,135.066925,7428064.0,135.066925
2021-04-26,136.15678,137.31358,135.25813,135.34416,4927497.0,2021,4,26,133.56405639999997,130.3164452,129.6601351,123.2816452,63.21141331269678,2.841063349693485,119.09602664428222,136.05599865742536,123.26427154257462,-24534352.0,18.537382820231844,47.33473382338487,69.83515890018096,2.54916552142857,135.095596,137.29445,134.75143,136.16635,4765576.0,136.16635
2021-04-27,135.45889,136.29063,134.56023,135.76482,4062664.0,2021,4,27,135.1797324,130.98374819999998,129.90822210000002,123.67667360000002,65.47366172587759,2.954554830413059,119.13595488027018,136.7886150808265,123.02782911917352,-29461849.0,21.227412131100536,46.51980218269065,69.73755601183498,2.57033552142857,136.15678,137.31358,135.25813,135.34416,4927497.0,135.34416
2021-04-28,136.6348,137.093689,135.85086,136.71129,3941433.0,2021,4,28,135.915869,132.0191212,130.2021991,124.08221859999999,65.07666353045155,3.043359439747036,119.16957852298805,137.56404739555492,122.8403508044451,-25399185.0,19.900756185237935,46.826991450334454,69.06159484024438,2.614722142857142,135.45889,136.29063,134.56023,135.76482,4062664.0,135.76482
2021-04-29,137.79158,142.19885,136.69215,137.89674,4554179.0,2021,4,29,135.810709,133.0105172,130.5979931,124.520651,66.22733685877068,3.1537554221056325,119.20392215728127,138.47455393133262,122.72143226866736,-21457752.0,20.334997106047823,49.46362855204478,68.05228054337091,2.609259214285715,136.6348,137.093689,135.85086,136.71129,3941433.0,136.71129
2021-04-30,137.38049,137.50478,134.36902,135.64053,9280321.0,2021,4,30,136.376672,134.12523919999998,131.1228491,124.9847042,67.08146245170491,3.298873580111888,119.24611353038301,139.48597165238792,122.75972654761208,-16903573.0,30.274796092794244,44.783473809657146,65.81828054598924,2.932259928571431,137.79158,142.19885,136.69215,137.89674,4554179.0,137.89674
2021-05-03,137.48566,139.34035,137.23709,138.38432,5997241.0,2021,5,3,136.27150799999998,134.9177822,131.53632910000002,125.38910179999999,63.949474137610125,3.1949935776368648,119.3211728863725,139.93603923281836,123.13661896718168,-26183894.0,18.905040712304704,46.48047431317476,64.84656958232911,3.0558592142857157,137.38049,137.50478,134.36902,135.64053,9280321.0,135.64053
2021-05-04,138.05928,140.1434,137.98279,139.34035,6642623.0,2021,5,4,136.87954,136.02963619999997,131.9579356,125.88164479999999,76.51426835977836,3.296073762847186,119.37740817563741,140.8546210958758,123.06125010412421,-20186653.0,27.31366560167513,45.777999000352985,60.97956128243156,3.032642071428572,137.48566,139.34035,137.23709,138.38432,5997241.0,138.38432
2021-05-05,139.52199,139.52199,138.59465,138.83365,5229895.0,2021,5,5,137.594646,136.75525750000003,132.5090831,126.3575532,76.09387956683776,3.4139700474097197,119.44242268323505,141.81260345740222,123.20556274259779,-13544030.0,31.096583673558136,47.21913916673153,55.8395170749243,3.0326413571428583,138.05928,140.1434,137.98279,139.34035,6642623.0,139.34035
2021-05-06,138.87189,141.97897,138.79541,141.89293,7848661.0,2021,5,6,138.019118,136.91491349999998,133.0009571,126.82619559999999,74.66823580326053,3.4270127769397902,119.49201703737886,142.55919267632774,123.44272152367225,-18773925.0,27.601175395082684,45.52942112708289,50.92546924480931,2.9862056428571435,139.52199,139.52199,138.59465,138.83365,5229895.0,138.83365
2021-05-07,139.50287,139.7132,138.21223,139.063095,7325661.0,2021,5,7,138.818356,137.597514,133.6367121,127.30822239999999,76.66308722307899,3.6422222912218842,119.577667859537,143.7967635157508,123.47666068424923,-10925264.0,31.642514912335262,42.57799390724436,42.261225174122465,3.1098056428571446,138.87189,141.97897,138.79541,141.89293,7848661.0,141.89293
2021-05-10,139.38814,141.85469,139.38814,139.74187,7304636.0,2021,5,10,139.502869,137.8871885,134.10181685,127.74780172000001,70.3630083560844,3.5435851039360955,119.64695934331729,144.36595576265373,123.83767793734629,-18250925.0,25.586721766567173,40.76847082134927,32.253728795135515,3.2880363571428597,139.50287,139.7132,138.21223,139.063095,7325661.0,139.063095
2021-05-11,138.61377,138.80498,136.61568,137.87762,7454214.0,2021,5,11,139.774379,138.3269595,134.65535385,128.26864292,65.4216079929006,3.4800698135675816,119.71796133776508,144.8803426092411,124.43036509075893,-10946289.0,19.38317872856394,37.68574259975438,29.939718300625945,3.0333260000000024,139.38814,141.85469,139.38814,139.74187,7304636.0,139.74187
2021-05-12,137.51434,137.8107,134.93307,135.086044,6233742.0,2021,5,12,139.481833,138.5382395,135.27868035,128.71759112,51.48689159268928,3.2419331067139865,119.78320409616542,144.6119287082237,125.9454319917763,-18400503.0,3.5037344467501055,44.70843472232453,34.07235560574518,2.845535285714289,138.61377,138.80498,136.61568,137.87762,7454214.0,137.87762
2021-05-13,135.22945,138.52773,135.066925,137.82983,4807207.0,2021,5,13,138.7323118,138.3757149,135.69311605,129.11854722,50.04313729011716,2.795723833746507,119.82904368944573,144.13410513357073,127.25212696642924,-24634245.0,-1.4386891324515563,41.697167542830286,39.807111861882866,2.800466000000004,137.51434,137.8107,134.93307,135.086044,6233742.0,135.086044
